price_in_rp,district,city,bedrooms,bathrooms,building_size_m2,land_size_m2,certificate,furnishing,city_encoded,district_encoded,certificate_encoded,furnishing_encoded
485000000,Sawangan,Kota Depok,-1.0,-1.0,-0.7521367521367521,-0.5909090909090909,SHM,Unfurnished,2,73,1,0
487500000,Sawangan,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.3409090909090909,SHM,Unfurnished,2,73,1,0
2800000000,Cimanggis,Kota Depok,1.0,1.0,1.1111111111111112,0.1590909090909091,SHM,Unfurnished,2,22,1,0
610000000,Sawangan,Kota Depok,-1.0,-1.0,-0.9914529914529915,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
900000000,Cimanggis,Kota Depok,0.0,0.0,-0.3418803418803419,-0.625,SHM,Unfurnished,2,22,1,0
1193500000,Pancoran Mas,Kota Depok,0.0,0.0,-0.41025641025641024,-0.03409090909090909,SHM,Unfurnished,2,61,1,0
800000000,Tapos,Kota Depok,0.0,2.0,-0.42735042735042733,-0.5,SHM,Unfurnished,2,83,1,0
1085000000,Cilodong,Kota Depok,0.0,0.0,-0.49572649572649574,-0.5568181818181818,SHM,Unfurnished,2,21,1,0
4700000000,Cimanggis,Kota Depok,2.0,2.0,1.0940170940170941,1.5340909090909092,HGB,Unfurnished,2,22,0,0
999500000,Sawangan,Kota Depok,0.0,-1.0,-0.5811965811965812,-0.375,SHM,Unfurnished,2,73,1,0
480000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.625,SHM,Unfurnished,2,73,1,0
483000000,Sawangan,Kota Depok,-1.0,0.0,-0.6752136752136753,-0.8522727272727273,SHM,Unfurnished,2,73,1,0
595500000,Pancoran Mas,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.5113636363636364,SHM,Unfurnished,2,61,1,0
2500000000,Cimanggis,Kota Depok,1.0,1.0,0.9401709401709402,0.6931818181818182,SHM,Unfurnished,2,22,1,0
1375000000,Limo,Kota Depok,0.0,1.0,-0.17094017094017094,-0.4659090909090909,SHM,Unfurnished,2,50,1,0
1250000000,Beji,Kota Depok,0.0,1.0,0.0,-0.4659090909090909,SHM,Unfurnished,2,2,1,0
605000000,Sawangan,Kota Depok,-1.0,-1.0,-0.7692307692307693,-0.625,SHM,Unfurnished,2,73,1,0
850000000,Tapos,Kota Depok,0.0,0.0,-0.38461538461538464,-0.07954545454545454,SHM,Unfurnished,2,83,1,0
735000000,Cilodong,Kota Depok,0.0,0.0,-0.5555555555555556,-0.7840909090909091,SHM,Unfurnished,2,21,1,0
535000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.2840909090909091,SHM,Unfurnished,2,13,1,0
1680000000,Sukmajaya,Kota Depok,0.0,1.0,-0.2564102564102564,-0.17045454545454544,HGB,Unfurnished,2,76,0,0
1590000000,Sawangan,Kota Depok,0.0,2.0,0.3162393162393162,-0.2159090909090909,SHM,Unfurnished,2,73,1,0
696250000,Cilodong,Kota Depok,-1.0,0.0,-0.6153846153846154,-0.7386363636363636,SHM,Unfurnished,2,21,1,0
450000000,Sawangan,Kota Depok,0.0,-1.0,-0.08547008547008547,0.07954545454545454,SHM,Unfurnished,2,73,1,0
535000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.5982905982905983,-0.3181818181818182,HGB,Unfurnished,2,13,0,0
2500000000,Cinere,Kota Depok,0.0,0.0,0.3418803418803419,0.7159090909090909,SHM,Unfurnished,2,23,1,0
2500000000,Cimanggis,Kota Depok,1.0,1.0,0.9401709401709402,0.6931818181818182,SHM,Unfurnished,2,22,1,0
741000000,Cimanggis,Kota Depok,-1.0,0.0,-0.5555555555555556,-0.7045454545454546,HGB,Unfurnished,2,22,0,0
900000000,Tapos,Kota Depok,0.0,0.0,-0.41025641025641024,-0.625,SHM,Unfurnished,2,83,1,0
732500000,Cinere,Kota Depok,0.0,0.0,-0.5128205128205128,-0.6022727272727273,SHM,Unfurnished,2,23,1,0
900000000,Tapos,Kota Depok,0.0,0.0,-0.41025641025641024,-0.5113636363636364,SHM,Unfurnished,2,83,1,0
752000000,Sukmajaya,Kota Depok,0.0,0.0,-0.42735042735042733,-0.6477272727272727,SHM,Unfurnished,2,76,1,0
900000000,Tapos,Kota Depok,0.0,0.0,-0.21367521367521367,-0.3977272727272727,SHM,Unfurnished,2,83,1,0
770000000,Cimanggis,Kota Depok,0.0,0.0,-0.41025641025641024,-0.7045454545454546,SHM,Unfurnished,2,22,1,0
2070000000,Cimanggis,Kota Depok,0.0,0.0,-0.5128205128205128,-0.3181818181818182,SHM,Unfurnished,2,22,1,0
1210000000,Cilodong,Kota Depok,0.0,0.0,-0.2564102564102564,-0.4090909090909091,SHM,Unfurnished,2,21,1,0
1800000000,Cinere,Kota Depok,2.0,2.0,0.6837606837606838,0.5795454545454546,SHM,Unfurnished,2,23,1,0
925800000,Cilodong,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.45454545454545453,SHM,Unfurnished,2,21,1,0
350000000,Pancoran Mas,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.3977272727272727,SHM,Unfurnished,2,61,1,0
1048500000,Cimanggis,Kota Depok,0.0,0.0,-0.452991452991453,-0.7159090909090909,SHM,Unfurnished,2,22,1,0
325000000,Pancoran Mas,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.3522727272727273,SHM,Unfurnished,2,61,1,0
690000000,Sawangan,Kota Depok,-1.0,0.0,-0.6837606837606838,-0.625,SHM,Unfurnished,2,73,1,0
1275000000,Cipayung,Kota Depok,-1.0,-1.0,-0.2564102564102564,-0.3409090909090909,SHM,Unfurnished,2,24,1,0
680000000,Cilodong,Kota Depok,0.0,0.0,-0.4358974358974359,-0.6022727272727273,SHM,Unfurnished,2,21,1,0
950000000,Sawangan,Kota Depok,0.0,0.0,-0.5128205128205128,-0.3977272727272727,SHM,Unfurnished,2,73,1,0
900000000,Pancoran Mas,Kota Depok,1.0,1.0,0.5982905982905983,0.3409090909090909,SHM,Unfurnished,2,61,1,0
1030500000,Sawangan,Kota Depok,0.0,0.0,-0.47863247863247865,-0.375,SHM,Unfurnished,2,73,1,0
761850000,Cilodong,Kota Depok,-1.0,-1.0,-0.7521367521367521,-0.625,HGB,Unfurnished,2,21,0,0
1062000000,Limo,Kota Depok,-1.0,0.0,-0.5128205128205128,-0.625,SHM,Unfurnished,2,50,1,0
535000000,Limo,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.375,SHM,Unfurnished,2,50,1,0
2990000000,Cinere,Kota Depok,1.0,1.0,0.8803418803418803,0.8522727272727273,SHM,Furnished,2,23,1,2
365000000,Cilodong,Kota Depok,-1.0,-1.0,-0.8034188034188035,-0.7386363636363636,SHM,Unfurnished,2,21,1,0
1325000000,Cipayung,Kota Depok,0.0,0.0,-0.28205128205128205,-0.3409090909090909,SHM,Unfurnished,2,24,1,0
1170000000,Bojongsari,Kota Depok,0.0,0.0,-0.15384615384615385,-0.5340909090909091,SHM,Unfurnished,2,13,1,0
725000000,Sukmajaya,Kota Depok,0.0,0.0,-0.42735042735042733,-0.6818181818181818,SHM,Unfurnished,2,76,1,0
1450000000,Beji,Kota Depok,0.0,0.0,-0.17094017094017094,-0.25,SHM,Unfurnished,2,2,1,0
1070000000,Cilodong,Kota Depok,0.0,0.0,-0.2564102564102564,-0.45454545454545453,SHM,Unfurnished,2,21,1,0
3600000000,Cinere,Kota Depok,3.0,3.0,0.6837606837606838,1.0795454545454546,SHM,Unfurnished,2,23,1,0
537500000,Cilodong,Kota Depok,-1.0,-1.0,-0.7521367521367521,-0.6022727272727273,SHM,Unfurnished,2,21,1,0
450000000,Sawangan,Kota Depok,0.0,0.0,-0.5555555555555556,-0.6818181818181818,SHM,Unfurnished,2,73,1,0
621000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6752136752136753,-0.48863636363636365,SHM,Unfurnished,2,13,1,0
600000000,Cipayung,Kota Depok,0.0,0.0,-0.5982905982905983,-0.5113636363636364,SHM,Unfurnished,2,24,1,0
1050000000,Cimanggis,Kota Depok,0.0,0.0,0.008547008547008548,0.18181818181818182,SHM,Unfurnished,2,22,1,0
787000000,Sukmajaya,Kota Depok,0.0,0.0,-0.42735042735042733,-0.6136363636363636,SHM,Unfurnished,2,76,1,0
1050000000,Tapos,Kota Depok,0.0,1.0,0.42735042735042733,-0.10227272727272728,SHM,Furnished,2,83,1,2
1225000000,Sawangan,Kota Depok,0.0,0.0,-0.5555555555555556,-0.3977272727272727,SHM,Unfurnished,2,73,1,0
650000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.2564102564102564,-0.42045454545454547,SHM,Unfurnished,2,61,1,0
1252500000,Cimanggis,Kota Depok,0.0,0.0,-0.3418803418803419,-0.625,SHM,Unfurnished,2,22,1,0
1350000000,Beji,Kota Depok,1.0,2.0,0.08547008547008547,-0.5340909090909091,SHM,Unfurnished,2,2,1,0
2600000000,Cinere,Kota Depok,1.0,2.0,0.42735042735042733,0.8522727272727273,SHM,Unfurnished,2,23,1,0
998000000,Sawangan,Kota Depok,0.0,0.0,-0.5299145299145299,-0.7045454545454546,SHM,Unfurnished,2,73,1,0
750000000,Cipayung,Kota Depok,0.0,0.0,-0.41025641025641024,-0.625,SHM,Unfurnished,2,24,1,0
1080000000,Beji,Kota Depok,-1.0,-1.0,-0.42735042735042733,-0.5909090909090909,SHM,Unfurnished,2,2,1,0
1350000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.08547008547008547,-0.23863636363636365,SHM,Unfurnished,2,61,1,0
1895000000,Limo,Kota Depok,0.0,1.0,-0.1282051282051282,-0.45454545454545453,HGB,Unfurnished,2,50,0,0
1440000000,Tapos,Kota Depok,0.0,1.0,-0.2905982905982906,-0.45454545454545453,SHM,Furnished,2,83,1,2
975000000,Pancoran Mas,Kota Depok,0.0,-1.0,-0.23076923076923078,-0.13636363636363635,SHM,Unfurnished,2,61,1,0
1200000000,Limo,Kota Depok,0.0,0.0,-0.47863247863247865,0.045454545454545456,SHM,Unfurnished,2,50,1,0
900010000,Cimanggis,Kota Depok,0.0,0.0,-0.3418803418803419,-0.625,SHM,Unfurnished,2,22,1,0
900000000,Tapos,Kota Depok,0.0,0.0,-0.21367521367521367,-0.3977272727272727,SHM,Unfurnished,2,83,1,0
1130000000,Cilodong,Kota Depok,-1.0,-1.0,-0.7008547008547008,-0.5113636363636364,HGB,Unfurnished,2,21,0,0
650000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
737000000,Sawangan,Kota Depok,0.0,0.0,-0.4017094017094017,-0.4318181818181818,SHM,Furnished,2,73,1,2
403500000,Sawangan,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
425000000,Cipayung,Kota Depok,0.0,-1.0,-0.6923076923076923,-0.5113636363636364,SHM,Unfurnished,2,24,1,0
996850000,Cilodong,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,HGB,Unfurnished,2,21,0,0
1900000000,Cinere,Kota Depok,0.0,0.0,-0.08547008547008547,-0.056818181818181816,SHM,Unfurnished,2,23,1,0
972500000,Cilodong,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.375,SHM,Unfurnished,2,21,1,0
500000000,Cilodong,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.45454545454545453,SHM,Unfurnished,2,21,1,0
701850000,Cilodong,Kota Depok,-1.0,-1.0,-0.7521367521367521,-0.625,HGB,Unfurnished,2,21,0,0
950000000,Tapos,Kota Depok,0.0,-1.0,0.2564102564102564,-0.011363636363636364,SHM,Unfurnished,2,83,1,0
1610000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.1282051282051282,-0.45454545454545453,HGB,Unfurnished,2,61,0,0
355000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.625,SHM,Unfurnished,2,73,1,0
987500000,Cilodong,Kota Depok,0.0,-1.0,-0.5982905982905983,-0.4772727272727273,SHM,Unfurnished,2,21,1,0
1115000000,Cilodong,Kota Depok,0.0,0.0,-0.36752136752136755,-0.17045454545454544,SHM,Unfurnished,2,21,1,0
2800000000,Limo,Kota Depok,0.0,0.0,0.6837606837606838,2.272727272727273,SHM,Unfurnished,2,50,1,0
1140000000,Limo,Kota Depok,0.0,0.0,-0.38461538461538464,-0.5113636363636364,SHM,Unfurnished,2,50,1,0
1200000000,Cimanggis,Kota Depok,0.0,0.0,-0.28205128205128205,-0.38636363636363635,SHM,Unfurnished,2,22,1,0
507000000,Tapos,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.5795454545454546,SHM,Unfurnished,2,83,1,0
1150000000,Cinere,Kota Depok,1.0,1.0,0.08547008547008547,-0.375,SHM,Unfurnished,2,23,1,0
1600000000,Sawangan,Kota Depok,2.0,2.0,1.4957264957264957,0.7159090909090909,SHM,Unfurnished,2,73,1,0
697500000,Cilodong,Kota Depok,-2.0,-1.0,-0.8461538461538461,-0.7840909090909091,SHM,Unfurnished,2,21,1,0
1750000000,Limo,Kota Depok,1.0,2.0,0.08547008547008547,-0.056818181818181816,SHM,Unfurnished,2,50,1,0
1700000000,Cimanggis,Kota Depok,0.0,1.0,0.49572649572649574,0.07954545454545454,SHM,Unfurnished,2,22,1,0
500000000,Sawangan,Kota Depok,0.0,0.0,-0.5128205128205128,-0.7159090909090909,SHM,Unfurnished,2,73,1,0
1750000000,Cinere,Kota Depok,1.0,3.0,0.08547008547008547,0.625,SHM,Unfurnished,2,23,1,0
425500000,Cimanggis,Kota Depok,0.0,0.0,-0.5128205128205128,-0.625,SHM,Unfurnished,2,22,1,0
1190000000,Beji,Kota Depok,0.0,0.0,-0.17094017094017094,-0.375,SHM,Unfurnished,2,2,1,0
762500000,Cipayung,Kota Depok,-1.0,-1.0,-0.7008547008547008,-0.42045454545454547,SHM,Unfurnished,2,24,1,0
415000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.5128205128205128,-0.625,SHM,Unfurnished,2,61,1,0
730000000,Cilodong,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.3977272727272727,SHM,Unfurnished,2,21,1,0
550000000,Pancoran Mas,Kota Depok,0.0,-1.0,-0.1282051282051282,0.0,SHM,Unfurnished,2,61,1,0
599000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
459500000,Sawangan,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.4431818181818182,SHM,Unfurnished,2,73,1,0
4650000000,Cinere,Kota Depok,0.0,0.0,0.8547008547008547,0.48863636363636365,SHM,Unfurnished,2,23,1,0
1165000000,Cilodong,Kota Depok,0.0,0.0,-0.42735042735042733,-0.4431818181818182,SHM,Unfurnished,2,21,1,0
475000000,Sawangan,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
438000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.7386363636363636,SHM,Unfurnished,2,73,1,0
1300000000,Pancoran Mas,Kota Depok,3.0,0.0,0.6837606837606838,0.19318181818181818,SHM,Unfurnished,2,61,1,0
1107500000,Cilodong,Kota Depok,0.0,0.0,-0.27350427350427353,-0.48863636363636365,SHM,Unfurnished,2,21,1,0
1200000000,Sawangan,Kota Depok,-1.0,-1.0,-0.42735042735042733,1.1931818181818181,SHM,Unfurnished,2,73,1,0
1100000000,Cilodong,Kota Depok,1.0,-1.0,-0.10256410256410256,0.4431818181818182,SHM,Unfurnished,2,21,1,0
725249999,Bojongsari,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.48863636363636365,SHM,Unfurnished,2,13,1,0
1650000000,Cimanggis,Kota Depok,0.0,0.0,0.10256410256410256,0.3068181818181818,SHM,Unfurnished,2,22,1,0
1087500000,Tapos,Kota Depok,0.0,0.0,-0.41025641025641024,-0.6136363636363636,SHM,Unfurnished,2,83,1,0
1475000000,Sukmajaya,Kota Depok,0.0,0.0,-0.4700854700854701,0.0,SHM,Unfurnished,2,76,1,0
300000000,Cinere,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,23,1,0
645000000,Sawangan,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.42045454545454547,SHM,Unfurnished,2,73,1,0
1200000000,Beji,Kota Depok,1.0,0.0,0.49572649572649574,0.4431818181818182,SHM,Unfurnished,2,2,1,0
835000000,Tapos,Kota Depok,0.0,0.0,-0.41025641025641024,-0.6818181818181818,SHM,Unfurnished,2,83,1,0
2300000000,Cimanggis,Kota Depok,0.0,1.0,0.2564102564102564,0.7159090909090909,SHM,Furnished,2,22,1,2
1037500000,Sawangan,Kota Depok,0.0,-1.0,-0.5811965811965812,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
3874370000,Cilodong,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,HGB,Unfurnished,2,21,0,0
3195000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.3247863247863248,-0.375,SHM,Unfurnished,2,61,1,0
400000000,Limo,Kota Depok,-1.0,-1.0,-0.5128205128205128,-0.3977272727272727,SHM,Unfurnished,2,50,1,0
710000000,Gunung Sindur,Kota Depok,0.0,0.0,-0.3418803418803419,-0.5113636363636364,SHM,Unfurnished,2,30,1,0
1159550000,Tapos,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.5113636363636364,HGB,Unfurnished,2,83,0,0
1180000000,Beji,Kota Depok,0.0,-1.0,-0.4700854700854701,-0.09090909090909091,SHM,Unfurnished,2,2,1,0
1650000000,Cimanggis,Kota Depok,-1.0,0.0,0.0,-0.07954545454545454,SHM,Unfurnished,2,22,1,0
760000000,Cinere,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.375,SHM,Unfurnished,2,23,1,0
701000000,Sawangan,Kota Depok,0.0,0.0,-0.5555555555555556,-0.7386363636363636,SHM,Unfurnished,2,73,1,0
1350000000,Beji,Kota Depok,0.0,2.0,0.08547008547008547,-0.5340909090909091,SHM,Unfurnished,2,2,1,0
774500000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6752136752136753,-0.1590909090909091,SHM,Unfurnished,2,13,1,0
550000000,Sawangan,Kota Depok,-1.0,-1.0,-0.5128205128205128,-0.375,SHM,Unfurnished,2,73,1,0
4700000000,Cimanggis,Kota Depok,2.0,2.0,1.0940170940170941,1.5340909090909092,SHM,Furnished,2,22,1,2
1330000000,Bojongsari,Kota Depok,0.0,0.0,-0.2564102564102564,-0.45454545454545453,HGB,Unfurnished,2,13,0,0
2400000000,Cimanggis,Kota Depok,0.0,1.0,0.5128205128205128,0.17045454545454544,HGB,Furnished,2,22,0,2
1375000000,Cimanggis,Kota Depok,0.0,-1.0,-0.36752136752136755,-0.3977272727272727,SHM,Unfurnished,2,22,1,0
317000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.6818181818181818,SHM,Unfurnished,2,73,1,0
572500000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.5227272727272727,SHM,Unfurnished,2,73,1,0
483000000,Sawangan,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.8522727272727273,SHM,Unfurnished,2,73,1,0
624000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.625,HGB,Unfurnished,2,73,0,0
375000000,Beji,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.6931818181818182,SHM,Unfurnished,2,2,1,0
658500000,Bojongsari,Kota Depok,-1.0,0.0,-0.4700854700854701,-0.4431818181818182,SHM,Unfurnished,2,13,1,0
1052000000,Bojongsari,Kota Depok,0.0,0.0,-0.4700854700854701,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
562500000,Sawangan,Kota Depok,-1.0,-1.0,-0.7094017094017094,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
412500000,Sawangan,Kota Depok,-1.0,-1.0,-0.7692307692307693,-0.625,SHM,Unfurnished,2,73,1,0
495000000,Cipayung,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.4431818181818182,SHM,Unfurnished,2,24,1,0
749000000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.625,HGB,Unfurnished,2,73,0,0
396000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
579000000,Sawangan,Kota Depok,-1.0,-1.0,-0.7692307692307693,-0.625,SHM,Unfurnished,2,73,1,0
3800000000,Cimanggis,Kota Depok,0.0,1.0,0.7692307692307693,1.3068181818181819,SHM,Furnished,2,22,1,2
887000000,Sawangan,Kota Depok,0.0,0.0,-0.42735042735042733,-0.375,SHM,Unfurnished,2,73,1,0
750000000,Sawangan,Kota Depok,0.0,0.0,-0.4700854700854701,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
504500000,Sawangan,Kota Depok,-1.0,-1.0,-0.7863247863247863,-0.625,SHM,Unfurnished,2,73,1,0
2450000000,Sawangan,Kota Depok,0.0,0.0,-0.38461538461538464,-0.375,SHM,Unfurnished,2,73,1,0
684000000,Sawangan,Kota Depok,0.0,0.0,-0.5982905982905983,-0.625,SHM,Unfurnished,2,73,1,0
2450000000,Sawangan,Kota Depok,-1.0,0.0,-0.38461538461538464,-0.375,SHM,Unfurnished,2,73,1,0
1350000000,Limo,Kota Depok,0.0,0.0,0.20512820512820512,-0.375,SHM,Unfurnished,2,50,1,0
916000000,Pancoran Mas,Kota Depok,0.0,0.0,-0.5555555555555556,-0.7840909090909091,SHM,Unfurnished,2,61,1,0
3300000000,Cimanggis,Kota Depok,0.0,1.0,1.452991452991453,0.625,SHM,Unfurnished,2,22,1,0
1090000000,Pancoran Mas,Kota Depok,-1.0,-1.0,0.5128205128205128,1.1590909090909092,SHM,Unfurnished,2,61,1,0
856500000,Cilodong,Kota Depok,0.0,0.0,-0.46153846153846156,-0.5113636363636364,SHM,Unfurnished,2,21,1,0
600000000,Limo,Kota Depok,-1.0,-1.0,-0.5897435897435898,-0.3409090909090909,SHM,Unfurnished,2,50,1,0
885000000,Cimanggis,Kota Depok,0.0,0.0,-0.42735042735042733,-0.7272727272727273,SHM,Unfurnished,2,22,1,0
661000000,Sawangan,Kota Depok,-1.0,0.0,-0.6068376068376068,-0.7159090909090909,SHM,Unfurnished,2,73,1,0
850500000,Pancoran Mas,Kota Depok,-1.0,0.0,-0.1282051282051282,-0.3409090909090909,SHM,Unfurnished,2,61,1,0
1625000000,Cinere,Kota Depok,0.0,0.0,-0.358974358974359,-0.375,SHM,Unfurnished,2,23,1,0
625500000,Beji,Kota Depok,0.0,0.0,-0.1282051282051282,-0.3409090909090909,SHM,Unfurnished,2,2,1,0
737500000,Sawangan,Kota Depok,0.0,1.0,-0.41025641025641024,-0.375,SHM,Unfurnished,2,73,1,0
569500000,Sawangan,Kota Depok,-1.0,-1.0,-0.38461538461538464,-0.5795454545454546,SHM,Unfurnished,2,73,1,0
581500000,Cipayung,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.4431818181818182,SHM,Unfurnished,2,24,1,0
3000000000,Pancoran Mas,Kota Depok,2.0,3.0,1.1111111111111112,1.0795454545454546,SHM,Furnished,2,61,1,2
463000000,Tapos,Kota Depok,0.0,0.0,-0.5982905982905983,1.3636363636363635,SHM,Unfurnished,2,83,1,0
690000000,Sawangan,Kota Depok,-1.0,0.0,-0.5811965811965812,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
488500000,Sawangan,Kota Depok,-1.0,0.0,-0.6837606837606838,-0.8522727272727273,SHM,Unfurnished,2,73,1,0
1000000000,Cilodong,Kota Depok,0.0,1.0,-0.3247863247863248,-0.2840909090909091,SHM,Unfurnished,2,21,1,0
1800000000,Pancoran Mas,Kota Depok,2.0,0.0,1.9658119658119657,0.8863636363636364,SHM,Unfurnished,2,61,1,0
787500000,Cilodong,Kota Depok,-1.0,-1.0,-0.5982905982905983,-0.3977272727272727,SHM,Unfurnished,2,21,1,0
350000000,Cipayung,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,24,1,0
1690000000,Tapos,Kota Depok,0.0,0.0,-0.17094017094017094,0.17045454545454544,SHM,Unfurnished,2,83,1,0
3810000000,Beji,Kota Depok,0.0,-1.0,-0.17094017094017094,1.8977272727272727,SHM,Unfurnished,2,2,1,0
750000000,Bojongsari,Kota Depok,-1.0,-1.0,-0.27350427350427353,0.10227272727272728,SHM,Unfurnished,2,13,1,0
1100000000,Cilodong,Kota Depok,1.0,0.0,-0.29914529914529914,-0.3522727272727273,SHM,Unfurnished,2,21,1,0
3612500000,Bojongsari,Kota Depok,-1.0,-1.0,-0.5982905982905983,-0.3181818181818182,HGB,Unfurnished,2,13,0,0
385000000,Cipayung,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.7386363636363636,SHM,Unfurnished,2,24,1,0
1450000000,Cimanggis,Kota Depok,0.0,0.0,-0.41025641025641024,-0.4090909090909091,SHM,Unfurnished,2,22,1,0
4500000000,Sukmajaya,Kota Depok,1.0,1.0,0.6837606837606838,2.25,SHM,Unfurnished,2,76,1,0
405000000,Sawangan,Kota Depok,-2.0,-1.0,-0.8205128205128205,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
317500000,Pancoran Mas,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.45454545454545453,SHM,Unfurnished,2,61,1,0
500000000,Cipayung,Kota Depok,-1.0,-1.0,-0.6153846153846154,-0.5113636363636364,SHM,Unfurnished,2,24,1,0
745000000,Cilodong,Kota Depok,-1.0,-1.0,-0.6410256410256411,-0.375,SHM,Unfurnished,2,21,1,0
1300000000,Pancoran Mas,Kota Depok,3.0,2.0,0.6837606837606838,0.19318181818181818,SHM,Furnished,2,61,1,2
732000000,Sawangan,Kota Depok,-1.0,-1.0,-0.6153846153846154,-0.29545454545454547,HGB,Unfurnished,2,73,0,0
870000000,Pancoran Mas,Kota Depok,0.0,1.0,-0.08547008547008547,-0.4659090909090909,SHM,Unfurnished,2,61,1,0
645000000,Sawangan,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.5,HGB,Unfurnished,2,73,0,0
1302500000,Sawangan,Kota Depok,-1.0,-1.0,-0.717948717948718,-0.375,HGB,Unfurnished,2,73,0,0
1900000000,Cinere,Kota Depok,2.0,2.0,1.1111111111111112,0.6931818181818182,SHM,Unfurnished,2,23,1,0
1029500000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
1150000000,Limo,Kota Depok,1.0,2.0,0.17094017094017094,-0.5,SHM,Unfurnished,2,50,1,0
631150000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5,SHM,Unfurnished,2,13,1,0
4800000000,Sukmajaya,Kota Depok,1.0,2.0,1.0085470085470085,2.1818181818181817,SHM,Unfurnished,2,76,1,0
1112750000,Bojongsari,Kota Depok,-1.0,0.0,-0.4700854700854701,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
799000000,Cipayung,Kota Depok,0.0,1.0,-0.41025641025641024,-0.375,SHM,Furnished,2,24,1,2
597500000,Sawangan,Kota Depok,-1.0,-1.0,-0.6837606837606838,-0.5113636363636364,SHM,Unfurnished,2,73,1,0
1076500000,Tapos,Kota Depok,0.0,0.0,-0.5299145299145299,-0.48863636363636365,SHM,Unfurnished,2,83,1,0
782500000,Bojongsari,Kota Depok,-1.0,-1.0,-0.6666666666666666,-0.5113636363636364,SHM,Unfurnished,2,13,1,0
785000000,Bojongsari,Kota Depok,0.0,0.0,-0.47863247863247865,-0.19318181818181818,SHM,Unfurnished,2,13,1,0
